YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201503,1417710,555482,2,.42,"NNE","CLARKSVILLE",47.7556,-116.7267,4745336,11643602
201503,1417710,555482,3,.45,"NNE","CLARKSVILLE",47.756,-116.7258,4745360,11643548
201503,1417710,555482,4,.5,"NNE","CLARKSVILLE",47.7567,-116.7263,4745402,11643578
201503,1417711,555484,1,.25,"S","HUNTERS",48.1164,-118.2006,486984,11812036
201503,1417711,555484,2,.28,"S","HUNTERS",48.116,-118.2001,486960,11812006
201503,1417711,555484,3,.27,"S","HUNTERS",48.1161,-118.1997,486966,11811982
201503,1417711,555484,4,.24,"S","HUNTERS",48.1165,-118.2002,486990,11812012
201503,1417722,555818,1,.23,"S","WHITCOMB",37.7668,-80.4307,3746008,8025842
201503,1417722,555818,2,.25,"S","WHITCOMB",37.7664,-80.4304,3745984,8025824
201503,1417722,555818,3,.23,"S","WHITCOMB",37.7667,-80.4299,3746002,8025794
201503,1417722,555818,4,.21,"S","WHITCOMB",37.767,-80.4302,3746020,8025812
201503,1417722,567950,1,.26,"W","EAST RAINELLE",37.9703,-80.7748,3758218,8046488
201503,1417722,567950,2,.85,"ESE","EAST RAINELLE",37.9633,-80.7569,3757798,8045414
201503,1417722,567950,3,.41,"ENE","MC ROSS",37.9826,-80.7433,3758956,8044598
201503,1417722,567950,4,.19,"SE","HINES",37.9784,-80.7171,3758704,8043026
201503,1417722,567950,5,.33,"SSW","CHARMCO",37.9954,-80.7317,3759724,8043902
201503,1417722,567950,6,.67,"NW","CHARMCO",38.0067,-80.7389,38402,8044334
201503,1417722,567950,7,.92,"S","BELLBURN",38.0067,-80.7509,38402,8045054
201503,1417724,564871,1,1.42,"WNW","MADISON",38.74,-85.4031,3844400,8524186
201503,1417724,564871,2,1.36,"WNW","MADISON",38.7368,-85.4038,3844208,8524228
201503,1417724,564871,3,.67,"WNW","MADISON",38.7345,-85.391,3844070,8523460
201503,1417724,564871,4,.81,"NW","MADISON",38.7379,-85.3913,3844274,8523478
201503,1417725,564866,1,1.23,"SSE","PARIS",38.2041,-84.2397,3812246,8414382
201503,1417725,564866,2,1.39,"SSE","PARIS",38.2032,-84.2362,3812192,8414172
201503,1417725,564866,3,1.16,"SE","PARIS",38.2082,-84.2347,3812492,8414082
201503,1417725,564866,4,.95,"SE","PARIS",38.209,-84.2397,3812540,8414382
201503,1417725,564867,1,1.98,"WSW","BOSTON",37.7681,-85.7031,3746086,8542186
201503,1417725,564867,2,2.16,"WSW","BOSTON",37.7667,-85.7057,3746002,8542342
201503,1417725,564867,3,2.12,"WSW","BOSTON",37.7648,-85.7036,3745888,8542216
201503,1417725,564867,4,1.97,"WSW","BOSTON",37.7661,-85.7016,3745966,8542096
201503,1417725,564868,1,.83,"NNE","LOCKPORT",38.4408,-84.9635,3826448,8457810
201503,1417725,564868,2,.86,"NE","LOCKPORT",38.4392,-84.9594,3826352,8457564
201503,1417725,564868,3,.63,"NE","LOCKPORT",38.4354,-84.9605,3826124,8457630
201503,1417725,564868,4,.44,"NE","LOCKPORT",38.4347,-84.9647,3826082,8457882
201503,1417725,564869,1,.31,"WSW","DAVIDSON",37.5479,-86.725,3732874,8643500
201503,1417725,564869,2,.06,"W","DAVIDSON",37.5501,-86.721,3733006,8643260
201503,1417725,564869,3,.19,"E","DAVIDSON",37.5496,-86.7166,3732976,8642996
201503,1417725,564869,4,.33,"SE","DAVIDSON",37.5472,-86.7152,3732832,8642912
201503,1417725,564869,5,.28,"SSW","DAVIDSON",37.546,-86.7212,3732760,8643272
201503,1417727,555910,1,.9,"SW","HALE CENTER",34.06,-101.84,343600,10150400
201503,1417732,556200,1,5.71,"WNW","REEDSPORT",43.74,-124.2,4344400,12412000
201503,1417732,556200,2,6.49,"NW","REEDSPORT",43.7647,-124.1943,4345882,12411658
201503,1417734,556296,1,.55,"W","MONETT",36.92,-93.93,3655200,9355800
201503,1417734,556297,1,.55,"W","MONETT",36.92,-93.93,3655200,9355800
201503,1417734,556298,1,0,"N","PURDY",36.82,-93.92,3649200,9355200
201503,1417734,556299,1,1.78,"ESE","MINDENMINES",37.47,-94.57,3728200,9434200
201503,1417734,556300,1,1.49,"NNW","OAKTON",37.49,-94.38,3729400,9422800
201503,1417734,556301,1,2.76,"N","KENOMA",37.47,-94.2,3728200,9412000
201503,1417734,556302,1,1.79,"WSW","NIXA",37.04,-93.33,372400,9319800
201503,1417734,556303,1,.88,"SE","BUFFALO",37.64,-93.09,3738400,935400
201502,92605,554908,2,6.81,"ENE","RUTHERFORD",38.5,-122.3,3830000,12218000
201502,92605,554908,3,7.27,"ENE","RUTHERFORD",38.499,-122.2909,3829940,12217454
201502,92605,554908,4,7.44,"ENE","RUTHERFORD",38.5044,-122.2897,3830264,12217382
201502,92605,554909,1,.95,"NW","WEST MENIO PARK",37.4605,-122.2911,3727630,12217466
201502,92605,554909,2,.91,"NW","WEST MENIO PARK",37.4599,-122.2909,3727594,12217454
201502,92605,554909,3,.89,"NW","WEST MENIO PARK",37.4599,-122.2904,3727594,12217424
201502,92605,554909,4,.93,"NW","WEST MENIO PARK",37.4606,-122.2906,3727636,12217436
201502,92605,554910,1,1.13,"E","VALLEY FORD",38.3181,-122.8992,3819086,12253952
201502,92605,554910,2,1.08,"E","VALLEY FORD",38.32,-122.9,3819200,12254000
201502,92605,554910,3,1.49,"E","VALLEY FORD",38.3222,-122.8926,3819332,12253556
201502,92605,554910,4,1.34,"E","VALLEY FORD",38.3178,-122.8954,3819068,12253724
201502,92605,554911,1,1.3,"NNW","CAMPBELL",37.3182,-121.9761,3719092,12158566
201502,92605,554911,2,1.2,"NNW","CAMPBELL",37.3164,-121.9773,3718984,12158638
201502,92605,554911,3,1.13,"NNW","CAMPBELL",37.316,-121.9741,3718960,12158446
201502,92605,554911,4,1.24,"N","CAMPBELL",37.3178,-121.973,3719068,12158380
201502,92605,554912,1,.88,"WSW","SAN JOSE",37.3251,-121.8947,3719506,12153682
201502,92605,554912,2,.62,"WSW","SAN JOSE",37.3253,-121.8895,3719518,12153370
201502,92605,554912,3,.69,"SW","SAN JOSE",37.3231,-121.889,3719386,12153340
201502,92605,554912,4,.89,"SW","SAN JOSE",37.3226,-121.8932,3719356,12153592
201502,92605,554913,1,1.72,"E","CAMPBELL",37.2952,-121.9393,3717712,12156358
201502,92605,554913,2,1.8,"NNW","CAMBRIAN PARK",37.2953,-121.9377,3717718,12156262
201502,92605,554913,3,1.61,"NNW","CAMBRIAN PARK",37.2927,-121.9368,3717562,12156208
201502,92605,554913,4,1.67,"NNW","CAMBRIAN PARK",37.2933,-121.9381,3717598,12156286
201502,92605,554914,1,.63,"NNW","CUPERTINO",37.338,-122.0355,3720280,1222130
201502,92605,554914,2,.4,"SSE","CUPERTINO",37.3244,-122.0286,3719464,1221716
201502,92605,554914,3,1.13,"NE","CAMPBELL",37.3123,-121.9565,3718738,12157390
201502,92605,554914,4,1.81,"NNW","CAMPBELL",37.3254,-121.9781,3719524,12158686
201502,92605,555099,1,4.18,"NNE","SAN LORENZO",37.257,-122.1248,3715420,1227488
201502,92605,555099,2,4.14,"NNE","SAN LORENZO",37.2562,-122.1239,3715372,1227434
201502,92605,555099,3,4.21,"NNE","SAN LORENZO",37.2571,-122.1232,3715426,1227392
201502,92605,555099,4,4.23,"NNE","SAN LORENZO",37.2576,-122.1236,3715456,1227416
201502,92605,555100,1,2.32,"WNW","JENNER",38.4668,-123.1571,3828008,1239426
201502,92605,555100,2,1.69,"WNW","JENNER",38.4614,-123.1476,3827684,1238856
201502,92605,555118,1,1.38,"N","HAYWARD HIGHLANDS",37.65,-122.03,3739000,1221800
201502,92605,555119,1,1.29,"ESE","DIABLO",37.76,-121.95,3745600,12157000
201502,92605,555120,1,.88,"NE","MILL VLY AFS",37.93,-122.59,3755800,12235400
201502,92605,555121,1,7.41,"E","GORDA",35.85,-121.32,3551000,12119200
201502,92605,555122,1,8.46,"SSE","LUCIA",36.05,-121.52,363000,12131200
201502,92605,555123,1,8.37,"N","GORDA",35.99,-121.43,3559400,12125800
201502,92605,555124,1,0,"N","ANGWIN",38.57,-122.43,3834200,12225800
201502,92605,555125,1,.88,"SW","ST HELENA",38.49,-122.48,3829400,12228800
201502,92605,555126,1,1.81,"ESE","HERNANDEZ",36.36,-120.77,3621600,12046200
201502,92605,555127,1,29.82,"WSW","CRISSY AAF",37.7,-123.001,3742000,12360
201502,92605,555128,1,0,"N","REDWOOD CITY",37.48,-122.27,3728800,12216200
201502,92605,555130,1,3.92,"E","HOLY CITY",37.16,-121.9,379600,12154000
201502,92605,555135,1,6.32,"S","NEW ALMADEN",37.09,-121.8,375400,12148000
201502,92605,555137,1,5.86,"NE","MISSION SPGS",37.14,-121.97,378400,12158200
201502,92605,555138,1,6.24,"S","SKAGGS SPGS",38.61,-123.02,3836600,1231200
201502,93200,559391,1,0,"N","COARSEGOLD",37.27,-119.7,3716200,11942000
201502,93200,559391,2,7,"SSE","COARSEGOLD",37.1764,-119.6513,3710584,11939078
201502,93361,560640,1,10.67,"SSE","BLACKWELLS CORNER",35.48,-119.79,3528800,11947400
201502,93361,562157,1,11,"NNW","MC KITTRICK",35.4471,-119.7047,3526826,11942282
201502,93361,562161,1,0,"N","RIDGECREST",35.63,-117.68,3537800,11740800
201502,93361,562169,1,0,"N","BAKERSFIELD",35.37,-119,3522200,11900
201502,93361,562172,1,4.11,"WNW","KECKS CORNER",35.7001,-120.1432,3542006,1208592
201502,93361,562172,2,.15,"SE","KECKS CORNER",35.6685,-120.0782,3540110,1204692
201502,93546,561764,1,19.9,"W","GRAND CO ARPT",38.4571,-109.8167,3827426,10949002
201502,93546,561764,2,19.94,"W","GRAND CO ARPT",38.4572,-109.8174,3827432,10949044
201502,93546,561764,3,19.95,"W","GRAND CO ARPT",38.458,-109.8176,3827480,10949056
201502,93546,561764,4,19.94,"W","GRAND CO ARPT",38.4584,-109.8176,3827504,10949056
201502,93546,561764,5,19.88,"W","GRAND CO ARPT",38.4579,-109.8164,3827474,10948984
201502,92605,554904,4,2.11,"NW","LARKFIELD",38.5707,-122.7587,3834242,12245522
201503,1417734,556304,1,.88,"SE","BUFFALO",37.64,-93.09,3738400,935400
201503,1417734,556305,1,1.1,"W","ASH GROVE",37.32,-93.6,3719200,9336000
201503,1417734,556306,1,3.37,"WNW","BOIS D ARC",37.26,-93.58,3715600,9334800
201503,1417734,556307,1,2.07,"N","ELWOOD",37.26,-93.43,3715600,9325800
201503,1417734,556308,1,1.65,"E","(SGF)SPRINGFIELD ARP",37.25,-93.35,3715000,9321000
201503,1417734,556309,1,.55,"W","CARTERVILLE",37.15,-94.46,379000,9427600
201503,1417734,556310,1,.55,"E","DUENWEG",37.08,-94.41,374800,9424600
201503,1417734,556311,1,.88,"SE","CARTHAGE",37.16,-94.31,379600,9418600
201503,1417734,556312,1,2.74,"E","PHILLIPSBURG",37.55,-92.75,3733000,9245000
201503,1417734,556313,1,.55,"E","LEBANON",37.68,-92.66,3740800,9239600
201503,1417734,556314,1,.88,"NE","SLEEPER",37.76,-92.59,3745600,9235400
201503,1417734,556315,1,5.17,"WNW","HAZELGREEN",37.81,-92.51,3748600,9230600
201503,1417734,556316,1,2.83,"ENE","COMPETITION",37.49,-92.38,3729400,9222800
201503,1417734,556317,1,1.1,"E","AGNES",37.52,-92.48,3731200,9228800
201503,1417734,556318,1,.55,"W","VERONA",36.97,-93.81,3658200,9348600
201503,1417734,556319,1,.69,"N","GOODMAN",36.74,-94.4,3644400,9424000
201503,1417734,556320,1,2.65,"NW","MONARK SPGS",36.9,-94.33,3654000,9419800
201503,1417734,556321,1,1.1,"E","GRANBY",36.92,-94.25,3655200,9415000
201503,1417734,556322,1,.55,"W","MONARK SPGS",36.87,-94.31,3652200,9418600
201503,1417734,556323,1,1.64,"E","BOLIVAR MEM ARPT",37.6,-93.4,3736000,9324000
201503,1417734,556324,1,.88,"SE","PLEASANT HOPE",37.46,-93.27,3727600,9316200
201503,1417734,556325,1,.55,"E","HALF WAY",37.62,-93.24,3737200,9314400
201503,1417734,556326,1,2.15,"SE","HALF WAY",37.6,-93.22,3736000,9313200
201503,1417734,556327,1,.54,"E","MONEGAW SPGS",38.03,-93.84,381800,9350400
201503,1417734,556328,1,.89,"SW","LAMPE",36.56,-93.44,3633600,9326400
201503,1417734,556329,1,.69,"S","BRANSON",36.64,-93.22,3638400,9313200
201503,1417734,556330,1,1.8,"ENE","RIDGEDALE",36.53,-93.22,3631800,9313200
201503,1417734,556331,1,1.49,"SSW","PROTEM",36.51,-92.86,3630600,9251600
201503,1417734,556332,1,1.29,"WNW","DEERFIELD",37.84,-94.54,3750400,9432400
201503,1417734,556333,1,1.38,"N","MARSHFIELD",37.35,-92.92,3721000,9255200
201503,1417734,556334,1,1.79,"WSW","NIANGUA JCT",37.39,-92.88,3723400,9252800
201503,1417734,556335,1,.69,"S","SEYMOUR",37.14,-92.78,378400,9246800
201503,1417734,556336,1,2.82,"N","FUSON",37.37,-92.51,3722200,9230600
201503,1417735,556291,1,.69,"N","REDFIELD",37.84,-94.88,3750400,9452800
201503,1417735,556292,1,.88,"NE","FRONTENAC",37.46,-94.69,3727600,9441400
201503,1417735,556293,1,.69,"N","YALE",37.49,-94.65,3729400,9439000
201503,1417735,556294,1,.69,"S","FRANKLIN ARPT",37.49,-94.7,3729400,9442000
201503,1417735,556295,1,.88,"NE","GIRARD",37.51,-94.84,3730600,9450400
201503,1417736,558120,1,1.5,"SSW","DUNLAP",34.06,-104.54,343600,10432400
201503,1417736,558121,1,.9,"NE","ELIDA",33.95,-103.65,3357000,10339000
201503,1417739,556568,1,1.58,"SW","WAITE HILL",41.6031,-81.4008,4136186,8124048
201503,1417739,556568,2,1.62,"NNW","PLEASANT VLY",41.5998,-81.4166,4135988,8124996
201503,1417739,556568,3,1.38,"SW","WILLOUGHBY",41.6134,-81.4149,4136804,8124894
201503,1417739,556568,4,.92,"S","WILLOUGHBY",41.6168,-81.4015,4137008,8124090
201503,1417739,556569,1,1.2,"WSW","(LNN)WILLOUGHBY ARPT",41.6709,-81.4199,4140254,8125194
201503,1417739,556569,2,1.2,"ENE","LAKE LINE",41.6777,-81.4291,4140662,8125746
201503,1417739,556569,3,.49,"ENE","LAKE LINE",41.6714,-81.4406,4140284,8126436
201503,1417739,556569,4,1.37,"ESE","LAKE LINE",41.6629,-81.4252,4139774,8125512
201503,1417739,556570,1,.85,"ENE","FREMONT PROGRESS ARP",41.3348,-83.1548,4120088,839288
201503,1417739,556570,2,.73,"SSW","BALLVILLE",41.3203,-83.1356,4119218,838136
201503,1417739,556570,3,2.47,"ESE","HAVENS",41.2825,-83.1586,4116950,839516
201503,1417739,556570,4,1.27,"SE","HAVENS",41.2851,-83.1857,4117106,8311142
201503,1417739,556575,1,0,"N","VERMILION",41.42,-82.37,4125200,8222200
201503,1417739,556575,2,.87,"ENE","VERMILION",41.4268,-82.3558,4125608,8221348
201503,1417739,556575,3,2.1,"ESE","VERMILION",41.4077,-82.333,4124462,8219980
201503,1417739,556575,4,1.85,"ESE","VERMILION",41.407,-82.3389,4124420,8220334
201503,1417739,556582,1,1.51,"SE","PERRYSBURG",41.5523,-83.6128,4133138,8336768
201503,1417739,556582,2,1.38,"WNW","ROACHTON",41.5252,-83.6957,4131512,8341742
201503,1417739,556582,3,1.84,"WNW","ROACHTON",41.5302,-83.7028,4131812,8342168
201503,1417739,556582,4,.41,"SE","PERRYSBURG",41.5667,-83.6235,4134002,8337410
201503,1417739,556583,1,0,"N","MAUMEE",41.57,-83.65,4134200,8339000
201503,1417739,556583,2,.88,"S","MAUMEE",41.5573,-83.6509,4133438,8339054
201503,1417739,556583,3,1.13,"ESE","HOMEWOOD",41.5222,-83.7108,4131332,8342648
201503,1417739,556583,4,.71,"SE","MONCLOVA",41.5436,-83.7193,4132616,8343158
201503,1417741,556980,1,.75,"NW","WINNIE",29.8268,-94.3898,2949608,9423388
201503,1417741,556980,2,1.43,"ENE","WINNIE",29.826,-94.3571,2949560,9421426
201503,1417741,556980,3,.26,"SSE","WINNIE",29.8163,-94.379,2948978,9422740
201503,1417741,556980,4,.64,"WSW","WINNIE",29.8172,-94.3902,2949032,9423412
201503,1417741,568015,1,2.12,"NNE","CHAPPELL HILL",30.1785,-96.2566,3010710,9615396
201503,1417741,568016,1,.15,"SW","LA MARQUE",29.3682,-94.9715,2922092,9458290
201503,1417743,565623,1,0,"N","DOYLESTOWN",40.32,-75.13,4019200,757800
201503,1417746,557304,1,1.12,"W","TERRA CEIA",35.6,-76.79,3536000,7647400
201503,1417746,557306,1,.89,"NE","PANTEGO",35.59,-76.66,3535400,7639600
201503,1417746,557308,1,2.81,"W","ROSE BAY",35.47,-76.43,3528200,7625800
201503,1417746,557310,1,2.35,"WSW","WHITEHURST",35.76,-77.37,3545600,7722200
201503,1417746,557311,1,0,"N","ROBERSONVILLE",35.82,-77.25,3549200,7715000
201503,1417746,557315,1,.89,"NE","PANTEGO",35.59,-76.66,3535400,7639600
201503,1417746,557316,1,2.81,"W","ROSE BAY",35.47,-76.43,3528200,7625800
201503,1417747,557318,1,0,"N","MAURY",35.48,-77.6,3528800,7736000
201503,1417747,557319,1,2.35,"ENE","FARMVILLE",35.61,-77.56,3536600,7733600
201503,1417748,557355,1,0,"N","POWELL",36.62,-94.18,3637200,9410800
201503,1417748,557355,2,.11,"NW","POWELL",36.621,-94.1815,3637260,9410890
201503,1417748,557355,3,.14,"N","POWELL",36.622,-94.1798,3637320,9410788
201503,1417748,557355,4,.13,"NE","POWELL",36.6212,-94.1782,3637272,9410692
201503,1417748,557356,1,2.02,"E","SOUTH FORK",36.63,-91.9336,3637800,9156016
201503,1417748,557356,2,1.25,"ENE","SOUTH FORK",36.6369,-91.9492,3638214,9156952
201503,1417748,557356,3,1.4,"NE","SOUTH FORK",36.6416,-91.9492,3638496,9156952
201503,1417748,557356,4,1.99,"ENE","SOUTH FORK",36.6358,-91.9348,3638148,9156088
201503,1417748,557357,1,2.63,"NNE","ARNO",36.9642,-92.7292,3657852,9243752
201503,1417748,557357,2,2.52,"W","AVA MUNI MEML ARPT",36.964,-92.7251,3657840,9243506
201503,1417748,557357,3,2.43,"W","AVA MUNI MEML ARPT",36.9657,-92.7236,3657942,9243416
201503,1417748,557357,4,2.64,"W","AVA MUNI MEML ARPT",36.9662,-92.7275,3657972,9243650
201503,1417748,557358,1,1.04,"ESE","POTTERSVILLE",36.6959,-92.012,3641754,92720
201503,1417748,557358,2,1.06,"ESE","POTTERSVILLE",36.6942,-92.0123,3641652,92738
201503,1417748,557358,3,.91,"ESE","POTTERSVILLE",36.6949,-92.0149,3641694,92894
201503,1417748,557358,4,.96,"E","POTTERSVILLE",36.6973,-92.0131,3641838,92786
201503,1417748,557360,1,1.4,"ESE","LEOTA",36.5188,-92.009,3631128,92540
201503,1417748,557360,2,1.16,"SE","LEOTA",36.52,-92.0132,3631200,92792
201503,1417748,557360,3,1.12,"ESE","LEOTA",36.523,-92.0118,3631380,92708
201503,1417748,557360,4,1.33,"ESE","LEOTA",36.5221,-92.0082,3631326,92492
201503,1417748,557364,1,3.89,"E","LANTON",36.52,-91.73,3631200,9143800
201503,1417748,557364,2,3.33,"E","LANTON",36.519,-91.74,3631140,9144400
201503,1417748,557364,3,3.32,"E","LANTON",36.5165,-91.7404,3630990,9144424
201503,1417748,557364,4,3.46,"E","LANTON",36.5153,-91.738,3630918,9144280
201503,1417748,557366,1,.57,"N","MAMMOTH",36.5382,-92.4,3632292,9224000
201503,1417748,557366,2,.47,"N","MAMMOTH",36.5368,-92.3991,3632208,9223946
201503,1417748,557366,3,.49,"NNE","MAMMOTH",36.5369,-92.3974,3632214,9223844
201503,1417748,557366,4,.72,"NNE","MAMMOTH",36.5401,-92.3973,3632406,9223838
201503,1417748,557367,1,1.49,"SSW","OLATHE",37.01,-92.54,37600,9232400
201503,1417748,557367,2,1.36,"SSE","OLATHE",37.0113,-92.5222,37678,9231332
201503,1417748,557367,3,1.61,"SSE","OLATHE",37.0089,-92.5173,37534,9231038
201503,1417748,557367,4,1.67,"S","OLATHE",37.0059,-92.5282,37354,9231692
201503,1417748,557368,1,1.1,"W","CLEAR SPGS",37.1,-91.89,376000,9153400
201503,1417748,557368,2,1.36,"W","CLEAR SPGS",37.0972,-91.8944,375832,9153664
201503,1417748,557368,3,1.6,"W","CLEAR SPGS",37.0976,-91.8988,375856,9153928
201503,1417748,557368,4,1.5,"W","CLEAR SPGS",37.1031,-91.8969,376186,9153814
201503,1417748,557369,1,.88,"NE","ANN",37.04,-92.19,372400,9211400
201503,1417748,557369,2,.67,"NE","ANN",37.0381,-92.1932,372286,9211592
201503,1417748,557369,3,.64,"NE","ANN",37.0357,-92.1907,372142,9211442
201503,1417748,557369,4,.92,"NE","ANN",37.0387,-92.1875,372322,9211250
201503,1417748,557370,1,1.55,"ENE","MAMMOTH",36.5407,-92.3755,3632442,9222530
201502,92605,554904,1,2.13,"NW","LARKFIELD",38.57,-122.76,3834200,12245600
201503,1417748,557370,2,1.04,"ENE","MAMMOTH",36.5363,-92.3831,3632178,9222986
201503,1417748,557370,3,1.15,"NE","MAMMOTH",36.5402,-92.3837,3632412,9223022
201503,1417748,557370,4,1.34,"NE","MAMMOTH",36.5419,-92.3809,3632514,9222854
201503,1417748,557371,1,1.4,"NW","POWELL",36.6326,-94.1997,3637956,9411982
201503,1417748,557371,2,.82,"NW","POWELL",36.629,-94.1896,3637740,9411376
201503,1417748,557371,3,1.48,"NNW","POWELL",36.6398,-94.1903,3638388,9411418
201503,1417748,557371,4,1.63,"NNW","POWELL",36.6398,-94.1959,3638388,9411754
201503,1417748,557372,1,.89,"NW","JENKINS",36.78,-93.69,3646800,9341400
201503,1417748,557372,2,.49,"WNW","JENKINS",36.7733,-93.6878,3646398,9341268
201503,1417748,557372,3,.35,"NNW","JENKINS",36.7743,-93.6832,3646458,9340992
201503,1417748,557372,4,.71,"N","JENKINS",36.7803,-93.6809,3646818,9340854
201503,1417748,557373,1,.69,"S","PINEVILLE",36.59,-94.38,3635400,9422800
201503,1417748,557373,2,.48,"N","HAVENHURST",36.5869,-94.3793,3635214,9422758
201503,1417748,557373,3,.66,"NNW","HAVENHURST",36.5884,-94.3854,3635304,9423124
201503,1417748,557373,4,.69,"SSW","PINEVILLE",36.5907,-94.3846,3635442,9423076
201503,1417748,557374,1,0,"N","POWELL",36.62,-94.18,3637200,9410800
201503,1417748,557374,2,.73,"NW","POWELL",36.6266,-94.1903,3637596,9411418
201503,1417748,557374,3,.64,"NNW","POWELL",36.6284,-94.1846,3637704,9411076
201503,1417748,557374,4,.45,"ENE","POWELL",36.6215,-94.1721,3637290,9410326
201503,1417748,557376,1,4.42,"NE","MANSFIELD",37.17,-92.53,3710200,9231800
201503,1417748,557376,2,4.11,"NE","MANSFIELD",37.165,-92.5312,379900,9231872
201503,1417748,557376,3,4.22,"NE","MANSFIELD",37.1655,-92.5289,379930,9231734
201503,1417748,557376,4,4.61,"NE","MANSFIELD",37.1706,-92.5254,3710236,9231524
201503,1417748,557378,1,2.07,"N","JERKTAIL",37.45,-92.45,3727000,9227000
201503,1417748,557378,2,2.44,"NNE","JERKTAIL",37.4546,-92.4409,3727276,9226454
201503,1417748,557378,3,2.57,"N","JERKTAIL",37.4569,-92.4444,3727414,9226664
201503,1417748,557378,4,2.35,"N","JERKTAIL",37.454,-92.4496,3727240,9226976
201503,1417748,557379,1,.55,"E","SPRINGFIELD",37.2,-93.29,3712000,9317400
201503,1417748,557381,1,2.35,"NNW","NOTCH",36.7,-93.37,3642000,9322200
201503,1417748,557382,1,1.66,"E","SHELL KNOB",36.63,-93.6,3637800,9336000
201503,1417748,557383,1,1.38,"N","SHELL KNOB",36.65,-93.63,3639000,9337800
201503,1417748,557384,1,2.21,"E","AVA",36.95,-92.61,3657000,9236600
201503,1417748,557385,1,.88,"NE","PINE CREST",37.11,-91.66,376600,9139600
201503,1417748,557386,1,2.14,"NNW","PINE CREST",37.13,-91.68,377800,9140800
201503,1417748,557387,1,0,"N","AURORA",36.97,-93.72,3658200,9343200
201503,1417748,557388,1,.88,"NE","CARTHAGE",37.18,-94.31,3710800,9418600
201503,1417748,557389,1,.88,"NE","CARTHAGE",37.18,-94.31,3710800,9418600
201503,1417748,557390,1,1.49,"SSE","OLINGER",37.25,-93.94,3715000,9356400
201503,1417748,557391,1,2.15,"NW","REPUBLIC WESTPORT AR",37.17,-93.48,3710200,9328800
201503,1417748,557392,1,2.15,"SW","ELWOOD",37.21,-93.46,3712600,9327600
201503,1417748,557393,1,1.3,"WNW","NICHOLS",37.23,-93.39,3713800,9323400
201503,1417748,557394,1,.55,"E","SPRINGFIELD",37.2,-93.29,3712000,9317400
201503,1417748,557395,1,1.3,"ENE","LOCKWOOD",37.39,-93.95,3723400,9357000
201503,1417748,557396,1,.88,"NE","MARSHFIELD",37.34,-92.91,3720400,9254600
201503,1417748,557397,1,1.3,"ESE","NIANGUA JCT",37.39,-92.83,3723400,9249800
201503,1417748,557398,1,1.3,"ESE","NIANGUA JCT",37.39,-92.83,3723400,9249800
201503,1417748,557399,1,1.76,"NE","IRWIN",37.6,-94.28,3736000,9416800
201503,1417748,557400,1,.88,"NE","MARSHFIELD",37.34,-92.91,3720400,9254600
201503,1417748,557401,1,0,"N","DIAMOND",37,-94.32,3700,9419200
201503,1417748,557402,1,.69,"N","NEOSHO",36.88,-94.37,3652800,9422200
201503,1417748,557403,1,0,"N","NEOSHO",36.87,-94.37,3652200,9422200
